id,category,volume_cm3,weight_grams,price_hellers,profit_hellers
4027,PetSupplies,11721,2928,157487,29463
4028,PetSupplies,66842,12213,82860,14680
4029,PetSupplies,9487,2641,58699,11828
4030,PetSupplies,12066,13756,81027,14800
4031,PetSupplies,15391,3047,37363,8208
4032,PetSupplies,9026,2955,125566,19348
4033,PetSupplies,16491,3702,111707,14363
4034,PetSupplies,15548,2564,77741,14098
4035,PetSupplies,8763,4710,77687,11698
4036,PetSupplies,41492,12667,47493,9283
4037,PetSupplies,12032,4615,25490,4674
4038,PetSupplies,16200,5713,96367,16984
4039,PetSupplies,9705,3737,156040,23022
4040,PetSupplies,18425,3973,37547,6071
4041,PetSupplies,18578,10050,129328,20661
4042,PetSupplies,59810,8068,71424,14897
4043,PetSupplies,11129,3065,105824,25459
4044,PetSupplies,35767,4323,101499,16691
4045,PetSupplies,19183,2775,62170,8848
4046,PetSupplies,6325,1326,70185,10322
4047,PetSupplies,11147,3784,212178,47084
4048,PetSupplies,12893,4189,38732,4683
4049,PetSupplies,11722,6329,219019,37704
4050,PetSupplies,35854,5257,261232,46594
4051,PetSupplies,9574,3120,47445,8758
4052,PetSupplies,38431,14101,67000,15800
4053,PetSupplies,9979,4707,49602,10811
4054,PetSupplies,19118,1367,123698,25701
4055,PetSupplies,8017,4829,16503,3788
4056,PetSupplies,3694,1269,41094,11999
4057,PetSupplies,43996,10369,50043,10715
4058,PetSupplies,44871,11092,55738,10687
4059,PetSupplies,15728,2642,119608,16897
4060,PetSupplies,32461,7498,172327,46317
4061,PetSupplies,9290,2136,7933,1560
4062,PetSupplies,43728,13331,163353,34485
4063,PetSupplies,7286,1605,30088,5207
4064,PetSupplies,39153,8081,96803,18733
4065,PetSupplies,12749,4877,141298,29265
4066,PetSupplies,10601,1133,80598,13319
4067,PetSupplies,16632,1406,102900,21484
4068,PetSupplies,20221,3279,27653,4780
4069,PetSupplies,35571,33026,392944,82417
4070,PetSupplies,22947,11309,31313,7266
4071,PetSupplies,10185,3909,68543,14893
4072,PetSupplies,9581,1079,27766,5722
4073,PetSupplies,20444,7955,38382,9881
4074,PetSupplies,28354,8201,39052,6249
4075,PetSupplies,12453,1989,81263,16526
4076,PetSupplies,20108,1221,301307,61525
4077,PetSupplies,42279,4643,119852,21423
4078,PetSupplies,9443,3391,54217,6730
4079,PetSupplies,11238,3817,56809,12756
4080,PetSupplies,8934,2438,39986,7456
4081,PetSupplies,83245,20657,211317,30457
4082,PetSupplies,25106,1934,144515,27529
4083,PetSupplies,18389,4220,48409,7712
4084,PetSupplies,34694,6815,55870,11580
4085,PetSupplies,13462,4299,54678,8087
4086,PetSupplies,19181,4254,49968,8664
4087,PetSupplies,9542,3447,88920,17897
4088,PetSupplies,10173,6651,34606,9157
4089,PetSupplies,19878,3985,145970,23941
4090,PetSupplies,24599,6135,26375,4382
4091,PetSupplies,44388,8030,109032,23160
4092,PetSupplies,39282,11880,97498,14410
4093,PetSupplies,32106,1914,236681,42467
4094,PetSupplies,21764,5719,382082,84930
4095,PetSupplies,24015,2792,101715,24722
4096,PetSupplies,17088,1562,28058,6223
4097,PetSupplies,17843,1995,26134,6306
4098,PetSupplies,15619,4754,92558,23243
4099,PetSupplies,8360,2122,38561,6676
4100,PetSupplies,131640,15352,65155,18818
4101,PetSupplies,62823,14794,52769,11194
4102,PetSupplies,8953,1685,53888,13485
4103,PetSupplies,24926,4021,79775,12738
4104,PetSupplies,27865,5298,43643,9967
4105,PetSupplies,16222,8334,95895,20232
4106,PetSupplies,16607,1439,40041,8727
4107,PetSupplies,15997,2102,30578,7264
4108,PetSupplies,11973,4888,90080,12586
4109,PetSupplies,10884,4039,22711,4107
4110,PetSupplies,69701,18148,101528,30146
4111,PetSupplies,45213,5298,153427,28059
4112,PetSupplies,32584,9997,77383,17241
4113,PetSupplies,24897,3243,47865,9464
4114,PetSupplies,19308,4059,37986,8775
4115,PetSupplies,20933,6460,63506,13235
4116,PetSupplies,24513,7390,113641,20180
4117,PetSupplies,24111,13263,59653,10625
4118,PetSupplies,28794,5157,120190,21032
4119,PetSupplies,35978,13666,27106,4621
4120,PetSupplies,6475,3954,86616,19580
4121,PetSupplies,16192,1935,38131,6878
4122,PetSupplies,53152,10560,79233,21986
4123,PetSupplies,20225,3002,105357,19366
4124,PetSupplies,39445,3815,95106,25330
4125,PetSupplies,11956,2400,36479,5754
4126,PetSupplies,41811,4936,59899,12193
4127,PetSupplies,75404,13502,27367,3981
4128,PetSupplies,5993,2371,60721,12997
4129,PetSupplies,8544,3497,76334,11808
4130,PetSupplies,22938,7641,156616,31658
4131,PetSupplies,60047,13742,98361,23609
4132,PetSupplies,9399,2131,131029,27833
4133,PetSupplies,12537,2927,139603,34610
4134,PetSupplies,20523,2904,112189,18247
4135,PetSupplies,19911,7334,116791,24714
4136,PetSupplies,11940,2043,45113,8108
4137,PetSupplies,5633,1653,44345,9134
4138,PetSupplies,28569,6576,234306,32429
4139,PetSupplies,24506,20672,34680,7672
4140,PetSupplies,17077,2430,41547,8013
4141,PetSupplies,23055,9189,119923,24730
4142,PetSupplies,29799,5026,32737,6758
4143,PetSupplies,11558,1918,26255,4629
4144,PetSupplies,26464,21756,51880,7075
4145,PetSupplies,11673,5590,47898,9229
4146,PetSupplies,16110,7196,94447,14413
4147,PetSupplies,42161,13229,67814,15020
4148,PetSupplies,16596,7173,90946,17341
4149,PetSupplies,42643,14740,167805,27694
4150,PetSupplies,9012,3018,44048,12350
4151,PetSupplies,54813,7673,252271,58678
4152,PetSupplies,9940,885,86567,12481
4153,PetSupplies,33927,8709,135628,35569
4154,PetSupplies,10177,1165,38341,7163
4155,PetSupplies,76130,9405,33943,4934
4156,PetSupplies,26188,6758,493427,124468
4157,PetSupplies,45029,10321,73732,15876
4158,PetSupplies,48988,11454,54205,10539
4159,PetSupplies,21983,5596,49047,6952
4160,PetSupplies,17893,9744,48512,10452
4161,PetSupplies,30541,4444,146751,34892
4162,PetSupplies,55151,11834,99231,19745
4163,PetSupplies,17666,3437,41875,7721
4164,PetSupplies,51642,9972,58389,9083
4165,PetSupplies,11902,2291,183177,42140
4166,PetSupplies,17118,8414,70168,11558
4167,PetSupplies,50281,10382,48764,11362
4168,PetSupplies,53519,6058,201451,30386
4169,PetSupplies,14960,2179,121853,21682
4170,PetSupplies,27606,3194,32542,6921
4171,PetSupplies,20822,2642,55104,8690
4172,PetSupplies,76457,25901,62862,11999
4173,PetSupplies,37721,8062,269132,51951
4174,PetSupplies,25107,7466,173505,31557
4175,PetSupplies,16406,4203,60771,11763
4176,PetSupplies,19337,3583,74206,15030
4177,PetSupplies,11309,5992,21657,4508
4178,PetSupplies,23959,4745,18264,3217
4179,PetSupplies,32418,11220,174948,30882
4180,PetSupplies,11822,2854,52546,10991
4181,PetSupplies,5544,2587,184737,48014
4182,Clothing,2409,228,183695,40393
4183,Clothing,2353,202,123963,43493
4184,Clothing,845,174,41588,9199
4185,Clothing,2032,90,44427,11271
4186,Clothing,3087,493,24884,8105
4187,Clothing,1027,131,27382,7438
4188,Clothing,4825,290,51445,12819
4189,Clothing,1155,136,39906,11902
4190,Clothing,2383,291,59642,12666
4191,Clothing,6103,364,98806,34950
4192,Clothing,2416,256,40086,11604
4193,Clothing,2912,317,139899,40607
4194,Clothing,4411,545,33493,8962
4195,Clothing,12091,739,31780,7303
4196,Clothing,4194,225,49633,10284
4197,Clothing,3958,256,155050,33719
4198,Clothing,8243,560,46318,13288
4199,Clothing,7735,1017,53792,22394
4200,Clothing,4140,313,125249,34680
4201,Clothing,2395,217,54542,20050
4202,Clothing,2962,209,55724,14406
4203,Clothing,1195,237,69873,28235
4204,Clothing,4561,350,62210,16489
4205,Clothing,8828,987,125432,37672
4206,Clothing,1069,160,93146,22163
4207,Clothing,3448,198,63033,19298
4208,Clothing,3730,214,60384,18765
4209,Clothing,3658,296,24758,5628
4210,Clothing,4570,296,50307,11356
4211,Clothing,1570,119,67514,19227
4212,Clothing,6853,432,103364,37812
4213,Clothing,10993,799,121876,37388
4214,Clothing,8023,467,67457,20056
4215,Clothing,5106,481,80028,22612
4216,Clothing,3445,562,73620,19068
4217,Clothing,2479,308,53886,14099
4218,Clothing,3885,318,43202,9871
4219,Clothing,11583,1637,170014,65038
4220,Clothing,4118,549,53343,13911
4221,Clothing,3461,323,115405,38459
4222,Clothing,2037,281,61359,19379
4223,Clothing,1459,196,43466,14773
4224,Clothing,10561,789,124684,33400
4225,Clothing,5601,417,45365,13652
4226,Clothing,5127,410,52328,17139
4227,Clothing,6443,680,102868,23801
4228,Clothing,4431,944,344871,126339
4229,Clothing,1815,438,89449,28327
4230,Clothing,7388,735,74981,22075
4231,Clothing,3209,390,44255,14897
4232,Clothing,2263,145,169492,54465
4233,Clothing,5296,430,101535,28301
4234,Clothing,3394,458,73327,20451
4235,Clothing,6948,481,145520,38506
4236,Clothing,4915,451,51087,12711
4237,Clothing,4423,394,139795,44670
4238,Clothing,2195,238,138669,33549
4239,Clothing,4717,484,75196,26937
4240,Clothing,1356,283,60979,16615
4241,Clothing,3325,271,88491,31365
4242,Clothing,9486,999,85730,22976
4243,Clothing,5369,1256,57174,14732
4244,Clothing,2314,285,70107,17539
4245,Clothing,2868,534,65121,16761
4246,Clothing,2829,634,50448,15232
4247,Clothing,12614,1230,80360,27202
4248,Clothing,3730,275,75426,18138
4249,Clothing,5683,768,51689,16771
4250,Clothing,3779,176,93300,22079
4251,Clothing,8966,871,75501,30868
4252,Clothing,3744,316,182446,52209
4253,Clothing,6651,570,49593,14675
4254,Clothing,2892,347,100330,20228
4255,Clothing,5594,326,150362,58342
4256,Clothing,5356,384,71941,20454
4257,Clothing,12805,1150,76028,18969
4258,Clothing,4990,986,52543,15077
4259,Clothing,7832,652,64476,15878
4260,Clothing,3010,255,46781,12381
4261,Clothing,1891,289,147997,38651
4262,Clothing,5575,1310,280429,82065
4263,Clothing,2186,192,85352,16945
4264,Clothing,5726,529,41316,11372
4265,Clothing,6196,1179,310534,79335
4266,Clothing,3289,272,82048,25494
4267,Clothing,9872,1078,53592,11861
4268,Clothing,9284,641,108132,24384
4269,Clothing,4286,452,88303,24973
4270,Clothing,3598,427,43478,10048
4271,Clothing,4638,582,104156,26383
4272,Clothing,1354,71,23495,6563
4273,Clothing,5168,642,115377,40248
4274,Clothing,13336,1021,138278,28072
4275,Clothing,4946,404,92991,24633
4276,Clothing,2282,160,86889,26749
4277,Clothing,7813,534,87189,23692
4278,Clothing,2455,215,54773,14585
4279,Clothing,5038,370,116400,35466
4280,Clothing,3692,433,61396,17028
4281,Clothing,2489,240,121200,38806
4282,Clothing,4699,387,128311,39802
4283,Clothing,9615,907,93256,21743
4284,Clothing,1728,333,68068,15838
4285,Clothing,4888,733,166188,44625
4286,Clothing,4248,412,75455,23365
4287,Clothing,7505,630,42410,10884
4288,Clothing,1290,154,69484,19430
4289,Clothing,3894,585,85352,21947
4290,Clothing,2183,301,71958,22706
4291,Clothing,3872,390,63423,19722
4292,Clothing,3529,331,107458,29531
4293,Clothing,2072,273,36767,13940
4294,Clothing,1690,157,95212,18986
4295,Clothing,2845,230,60838,21914
4296,Clothing,3300,236,71733,24109
4297,Clothing,5589,331,45498,10059
4298,Clothing,2447,230,56382,15148
4299,Clothing,5163,718,48893,11770
4300,Clothing,2987,514,74468,19346
4301,Clothing,4981,895,75899,21263
4302,Clothing,6327,615,157775,42820
4303,Clothing,2701,487,42895,10525
4304,Clothing,1652,242,37709,12129
4305,Clothing,3809,294,82617,26635
4306,Clothing,7608,1586,262855,72162
4307,Clothing,6217,414,68422,25043
4308,Clothing,3747,607,157229,35719
4309,Clothing,3138,508,92379,23038
4310,Clothing,3976,434,86066,19591
4311,Clothing,4027,159,74216,25159
4312,Clothing,8472,948,79681,19152
4313,Clothing,6776,990,104508,31614
4314,Clothing,2605,359,68288,23438
4315,Clothing,5997,578,66783,17131
4316,Clothing,2258,108,48217,15271
4317,Clothing,12634,874,123344,28005
4318,Clothing,5571,1007,233467,67660
4319,Clothing,4214,281,91336,22052
4320,Clothing,9187,787,65300,19812
4321,Clothing,1221,93,85325,29139
4322,Clothing,5057,424,118310,33718
4323,Clothing,5776,392,133201,49357
4324,Clothing,1438,166,66603,15418
4325,Clothing,5109,617,171648,49660
4326,Clothing,4583,846,25083,7007
4327,Clothing,4584,424,325165,92312
4328,Clothing,2145,262,97480,26085
4329,Clothing,4813,818,45294,10611
4330,Clothing,6887,412,73435,21574
4331,Clothing,4240,292,151810,53051
4332,Clothing,6196,742,69384,22143
4333,Clothing,3629,535,33561,10210
4334,Clothing,6594,593,98661,29836
4335,Clothing,5634,376,176676,42322
4336,Clothing,3803,674,45540,12991
4337,Clothing,13929,1524,197308,51340
4338,Clothing,6910,589,44173,12860
4339,Clothing,9536,786,143983,40109
4340,Clothing,2376,291,51184,15033
4341,Clothing,4371,480,47236,13011
4342,Clothing,6490,449,83633,28002
4343,Clothing,4459,528,39572,7765
4344,Clothing,4323,182,64731,21596
4345,Clothing,5785,729,30140,9674
4346,Clothing,4343,336,72225,24066
4347,Clothing,6662,470,49087,13217
4348,Clothing,2181,301,54352,16365
4349,Clothing,10444,845,173437,49703
4350,Clothing,2757,369,91981,24088
4351,Clothing,1434,98,171884,53314
4352,Clothing,1811,170,43586,9563
4353,Clothing,10407,1453,98041,24330
4354,Clothing,3126,364,54926,18332
4355,Clothing,5161,354,126112,40989
4356,Clothing,2923,433,111021,24334
4357,Clothing,3507,593,65952,18977
4358,Clothing,1732,277,37820,9937
4359,Clothing,1523,272,69252,30741
4360,Clothing,2262,734,131261,37255
4361,Clothing,1523,188,30565,9762
4362,Clothing,6851,2053,77605,19442
4363,Clothing,4098,469,71479,16722
4364,Clothing,9676,407,223037,67229
4365,Clothing,8633,1287,69390,18445
4366,Clothing,3987,524,76580,19009
4367,Clothing,12063,797,80395,18272
4368,Clothing,13290,1610,156415,38404
4369,Clothing,5642,415,83194,22327
4370,Clothing,6426,459,91388,29438
4371,Clothing,1508,130,74946,14919
4372,Clothing,3697,339,44594,11647
4373,Clothing,2806,285,100937,30140
4374,Clothing,2062,174,75211,20689
4375,Clothing,3324,199,52673,22218
4376,Clothing,5567,445,82013,29045
4377,Clothing,5959,315,43758,12851
4378,Clothing,3720,392,94247,27629
4379,Clothing,7577,654,149954,51680
4380,Clothing,2165,158,49140,13824
4381,Clothing,3006,267,44807,12365
4382,Clothing,2713,189,54908,13166
4383,Clothing,3108,472,79039,31423
4384,Clothing,1610,118,154244,44139
4385,Clothing,1361,277,35189,10327
4386,Clothing,2702,540,154594,47676
4387,Clothing,2742,310,77583,18540
4388,Clothing,3180,418,57552,19512
4389,Clothing,6291,685,78849,22209
4390,Clothing,2939,294,45698,14843
4391,Clothing,2404,180,71633,19396
4392,Clothing,2366,260,57668,11891
4393,Clothing,4045,417,151619,41147
4394,Clothing,7737,415,61577,19654
4395,Clothing,3567,259,131987,49657
4396,Clothing,1187,215,52320,17135
4397,Clothing,3106,255,44527,8488
4398,Clothing,2233,272,84507,21441
4399,Clothing,6378,601,100625,20983
4400,Clothing,6594,293,223116,61687
4401,Clothing,5059,480,84316,22157
4402,Clothing,1123,209,51858,16090
4403,Clothing,5744,317,47621,17556
4404,Clothing,1401,440,88493,25044
4405,Clothing,6652,346,104396,44636
4406,Clothing,1904,159,70425,19193
4407,Clothing,1557,73,39672,8727
4408,Clothing,2785,488,59147,17356
4409,Clothing,4568,491,30072,9131
4410,Clothing,3463,595,103779,43732
4411,Clothing,17582,1062,55524,16646
4412,Clothing,1513,100,66952,17650
4413,Clothing,8624,1325,112891,28050
4414,Clothing,4741,304,246302,75227
4415,Clothing,2119,213,65137,20320
4416,Clothing,9862,923,76708,23267
4417,Clothing,4157,396,52059,14488
4418,Clothing,7697,1025,96502,21606
4419,Clothing,2721,385,82959,22725
4420,Clothing,2644,203,96006,17828
4421,Clothing,3500,472,83963,19407
4422,Clothing,7965,504,64328,16636
4423,Clothing,3805,464,236958,83886
4424,Clothing,5284,291,66965,20781
4425,Clothing,6695,424,76407,22157
4426,Clothing,3112,655,139842,42931
4427,Clothing,2538,178,96359,25482
4428,Clothing,11390,1189,152756,49925
4429,Clothing,2646,333,43114,16218
4430,Clothing,6620,650,214837,51017
4431,Clothing,5653,786,61665,15905
4432,Clothing,6787,431,88601,26276
4433,Clothing,3834,870,48363,12882
4434,Clothing,2635,191,169873,42083
4435,Clothing,6304,458,122723,34144
4436,Clothing,3358,188,56646,17333
4437,Clothing,9892,681,99432,29383
4438,Clothing,4195,274,427034,140770
4439,Clothing,7623,486,70307,16822
4440,Clothing,5765,569,107131,26124
4441,Clothing,7809,709,35828,10529
4442,Clothing,5729,593,59424,11643
4443,Clothing,4844,847,127861,32007
4444,Clothing,1836,326,86731,39366
4445,Clothing,3163,636,42478,14741
4446,Clothing,14666,546,50926,17128
4447,Clothing,2942,180,76334,18809
4448,Clothing,3077,275,280752,67384
4449,Clothing,3238,345,54925,15283
4450,Clothing,2829,518,51875,14960
4451,Clothing,2620,298,95771,21224
4452,Clothing,2507,235,56983,14160
4453,Clothing,3288,394,36626,9672
4454,Clothing,7411,827,32966,11003
4455,Clothing,4863,399,73866,22792
4456,Clothing,10535,814,85240,35845
4457,Clothing,9273,655,173807,70197
4458,Clothing,7456,369,101216,22988
4459,Clothing,3804,803,113263,29724
4460,Clothing,2811,556,126793,37258
4461,Clothing,7187,743,198799,43724
4462,Clothing,699,173,96982,25977
4463,Clothing,4487,372,96185,22317
4464,Clothing,2523,411,106662,33586
4465,Clothing,2967,209,134333,38554
4466,Clothing,1091,156,113437,28605
4467,Clothing,5644,497,162536,47990
4468,Clothing,4577,461,113099,40723
4469,Clothing,5799,616,43525,14795
4470,Clothing,3648,601,117395,29020
4471,Clothing,5332,803,50709,22637
4472,Clothing,2765,279,89019,29373
4473,Clothing,7390,594,127884,41692
4474,Clothing,1345,215,47317,11386
4475,Clothing,2794,273,252456,69601
4476,Clothing,3104,349,32531,11164
4477,Clothing,3211,257,56627,12574
4478,Clothing,1753,320,185977,48116
4479,Clothing,4780,635,35201,11320
4480,Clothing,2675,229,215150,74992
4481,Clothing,2828,234,73521,16562
4482,Clothing,3213,390,44542,15030
4483,Clothing,3006,254,77291,23322
4484,Clothing,9932,1078,20021,4371
4485,Clothing,3785,545,43232,8553
4486,Clothing,8573,1105,48606,14582
4487,Clothing,4802,278,144173,52418
4488,Clothing,2860,381,129451,42226
4489,Clothing,6064,250,93021,46364
4490,Clothing,3808,446,92790,24750
4491,Clothing,4400,413,196889,51603
4492,Clothing,2571,334,27319,8727
4493,Clothing,9008,615,53161,14883
4494,Clothing,4441,596,93897,19562
4495,Clothing,3472,342,69591,17302
4496,Clothing,3817,395,47292,13838
4497,Clothing,4075,252,61186,15883
4498,Clothing,3906,307,80498,27628
4499,Clothing,14407,807,107947,33675
4500,Clothing,4128,359,49193,17243
4501,Clothing,3397,444,30979,10834
4502,Clothing,1711,433,80417,25480
4503,Clothing,3850,383,144571,36043
4504,Clothing,8595,610,173022,60490
4505,Clothing,6063,642,89854,21762
4506,Clothing,3170,487,48663,13231
4507,Clothing,5098,287,63129,17024
4508,Clothing,8043,982,84670,23769
4509,Clothing,2518,375,37210,7891
4510,Clothing,7125,1037,79509,25718
4511,Clothing,8116,509,102006,28446
4512,Clothing,4662,357,94457,18461
4513,Clothing,6636,576,221460,81764
4514,Clothing,2433,216,185328,45745
4515,Clothing,8843,563,119085,29300
4516,Clothing,5545,727,104852,28827
4517,Clothing,983,279,52900,15291
4518,Clothing,7991,1026,259628,105763
4519,Clothing,4706,398,168995,43506
4520,Clothing,6013,680,53400,14977
4521,Clothing,5410,682,51754,15064
4522,Clothing,4708,467,145787,28518
4523,Clothing,4039,406,56789,12821
4524,Clothing,2456,579,97005,34929
4525,Clothing,3698,435,58806,17928
4526,Clothing,2033,356,70171,24308
4527,Clothing,9641,388,113618,36738
4528,Clothing,3599,541,112941,39612
4529,Clothing,2785,279,65469,17980
4530,Clothing,1885,301,57328,16771
4531,Clothing,1521,161,79728,15135
4532,Clothing,5820,305,62336,14234
4533,Clothing,6496,755,149575,45440
4534,Clothing,3281,543,151434,58508
4535,Clothing,3957,285,178616,50580
4536,Clothing,12267,1398,83700,25166
4537,Clothing,1806,210,60609,16366
